id,school_id,edu_function_data_id,beginDate,endDate,hours
1914,10,631,2009-11-01,2010-06-30,2.0
1915,10,631,2010-09-01,2011-06-30,7.0
1916,10,631,2011-09-01,2012-06-30,9.0
1917,10,632,2008-09-02,2008-12-19,12.0
1918,10,632,2009-01-05,2009-04-03,12.0
1919,10,632,2009-03-23,2009-06-30,8.0
1920,10,633,2008-09-22,2008-12-10,12.0
6028,10,2004,2017-12-01,2018-06-30,7.0
1923,10,634,2008-09-09,2008-12-31,5.0
1921,10,634,2008-10-10,2009-06-30,2.0
1922,10,634,2008-10-20,2009-03-20,2.0
1924,10,634,2009-01-01,2009-06-30,1.0
1925,11,634,2009-01-20,2009-06-30,7.0
1926,10,634,2009-03-21,2009-06-30,2.0
1927,10,634,2009-09-01,2010-06-30,6.0
1928,10,634,2010-09-01,2011-06-30,6.0
1929,10,634,2011-09-01,2012-06-30,5.0
1930,10,634,2012-09-01,2013-06-30,1.0
1931,10,634,2014-04-22,2014-04-23,6.0
1932,10,634,2015-09-01,2016-06-30,20.0
6429,10,634,2018-09-01,2019-06-30,6.0
6430,10,634,2018-09-01,2019-06-30,2.0
1933,10,635,2008-09-01,2008-11-16,18.0
1936,10,635,2008-11-17,2009-06-30,10.0
1934,10,635,2008-11-17,2008-12-21,10.0
1935,10,635,2008-12-22,2009-06-30,10.0
1937,10,635,2009-09-01,2010-08-31,3.0
5005,10,635,2016-09-01,2017-08-31,3.0
5597,10,635,2017-09-01,2018-06-30,6.0
6754,10,2072,2018-09-01,2019-06-30,6.0
1938,10,636,2005-09-01,2006-06-30,12.0
1939,10,636,2006-09-01,2007-06-30,12.0
1940,10,636,2007-09-01,2008-06-30,12.0
1941,10,636,2007-10-01,2008-06-30,2.0
1942,10,636,2008-09-01,2009-06-30,10.0
1943,10,636,2010-09-01,2011-06-30,8.0
1944,10,636,2011-09-01,2012-06-30,8.0
1945,10,636,2012-09-01,2013-06-30,6.0
1946,5,637,2008-12-10,2009-01-10,24.0
1947,5,637,2009-01-11,2009-02-28,24.0
1948,5,638,2008-11-03,2008-11-04,24.0
1949,5,638,2008-11-05,2008-11-05,12.0
1950,1,638,2009-01-05,2009-03-27,24.0
1951,1,638,2009-03-28,2009-06-27,24.0
1952,1,638,2009-06-29,2009-06-29,24.0
1953,1,638,2009-06-30,2009-06-30,12.0
1954,5,639,2008-09-26,2008-09-26,24.0
1956,5,639,2008-10-03,2008-10-03,24.0
1955,5,639,2008-10-10,2008-10-10,24.0
1957,5,639,2008-11-14,2008-11-14,24.0
1958,3,640,2009-02-03,2009-02-20,24.0
1959,1,640,2009-03-02,2009-06-30,12.0
1960,1,641,2009-02-03,2009-02-04,24.0
1961,8,641,2009-09-01,2010-06-30,12.0
1962,8,641,2009-10-13,2009-10-13,12.0
1963,8,641,2009-10-14,2009-10-14,12.0
1964,8,641,2009-10-20,2009-10-20,12.0
1965,8,641,2010-02-09,2010-02-09,12.0
1966,1,642,2009-02-03,2009-02-20,24.0
1967,9,643,2009-01-05,2009-01-09,24.0
1968,9,643,2009-01-23,2009-01-23,24.0
1969,9,644,2009-01-12,2009-01-16,24.0
1970,9,645,2009-01-13,2009-01-16,24.0
1971,11,646,2009-03-13,2009-03-13,22.0
1972,11,646,2009-09-23,2009-09-24,11.0
1973,11,646,2009-09-25,2009-09-25,22.0
1974,11,646,2009-10-01,2009-10-01,22.0
1975,11,646,2009-10-02,2009-10-02,11.0
1976,11,646,2010-10-14,2010-10-14,22.0
1977,11,647,2009-01-28,2009-04-03,13.0
1978,11,647,2009-04-04,2009-05-31,13.0
1988,11,648,2009-01-13,2009-01-23,28.0
1989,11,648,2009-01-26,2009-01-30,28.0
1990,11,648,2009-03-02,2009-04-02,4.0
1979,9,648,2009-03-02,2009-04-02,10.0
1980,4,648,2009-03-02,2009-04-02,10.0
1981,4,648,2009-04-03,2009-05-02,3.0
1983,9,648,2009-04-03,2009-05-12,6.0
1984,9,648,2009-05-13,2009-06-30,10.0
1991,11,648,2009-05-13,2009-05-28,4.0
1982,9,648,2009-09-01,2010-06-30,2.0
1985,9,648,2010-09-22,2010-10-13,10.0
1986,12,648,2011-02-16,2011-06-30,10.0
1987,12,648,2011-03-14,2011-05-27,3.0
1992,11,649,2008-09-01,2009-06-30,40.0
1993,11,649,2009-09-01,2010-06-30,20.0
1994,7,650,2009-01-29,2009-01-29,24.0
1995,7,651,2008-06-20,2008-06-20,24.0
1996,7,651,2008-06-23,2008-06-23,24.0
1997,7,651,2008-06-25,2008-06-25,12.0
1998,7,651,2008-06-26,2008-06-26,24.0
1999,6,652,2009-03-09,2009-03-10,12.0
2011,9,655,2011-01-10,2011-08-31,5.0
2012,9,655,2011-09-01,2012-08-31,5.0
2000,2,653,2009-01-26,2009-02-15,24.0
2001,2,653,2009-02-16,2009-03-01,24.0
2002,2,653,2009-03-02,2009-05-30,12.0
2003,2,653,2009-03-17,2009-04-19,5.0
2004,2,653,2009-04-20,2009-06-30,10.0
2005,2,653,2009-06-12,2009-06-12,14.0
2006,2,653,2009-06-24,2009-06-26,14.0
2007,9,653,2010-12-02,2010-12-02,24.0
2008,9,653,2011-01-10,2011-06-30,12.0
2009,9,653,2011-09-01,2012-06-30,19.0
2010,2,654,2009-03-02,2009-03-02,13.0
2013,9,656,2011-01-10,2011-06-30,1.0
2014,2,657,2009-02-12,2009-02-12,24.0
2015,5,657,2009-02-19,2009-02-20,24.0
2016,5,657,2009-03-16,2009-03-18,24.0
2017,5,657,2009-03-20,2009-03-24,24.0
2018,5,657,2009-03-25,2009-03-25,24.0
2019,5,657,2009-03-27,2009-04-03,24.0
2022,5,657,2009-05-28,2009-05-28,24.0
2023,5,657,2009-06-03,2009-06-03,24.0
2020,2,657,2009-06-23,2009-06-23,24.0
2021,5,657,2009-11-27,2009-11-27,24.0
2024,2,657,2010-02-02,2010-02-02,24.0
2025,2,657,2010-02-09,2010-02-09,24.0
2028,5,657,2010-02-23,2010-02-23,12.0
2026,2,657,2010-02-25,2010-02-25,24.0
2029,5,657,2010-03-11,2010-03-11,12.0
2030,5,657,2010-03-18,2010-03-18,12.0
2031,5,657,2010-03-22,2010-03-22,24.0
2032,5,657,2010-04-19,2010-04-19,24.0
2033,5,657,2010-04-27,2010-04-28,24.0
2027,2,657,2010-04-29,2010-04-30,24.0
2034,5,657,2010-05-11,2010-05-11,24.0
2035,5,657,2010-05-17,2010-05-17,24.0
2036,5,657,2010-05-21,2010-05-21,24.0
2037,5,657,2010-06-02,2010-06-02,12.0
2038,2,657,2010-06-07,2010-06-07,24.0
2039,2,657,2010-06-15,2010-06-15,24.0
2040,2,657,2010-06-17,2010-06-17,24.0
2041,2,657,2010-06-21,2010-06-23,24.0
2044,5,657,2010-09-21,2010-09-21,12.0
2045,5,657,2010-09-23,2010-09-23,15.0
2046,5,657,2010-10-01,2010-10-01,12.0
2047,5,657,2010-10-07,2010-10-07,24.0
2042,2,657,2010-10-08,2010-10-08,24.0
2043,2,657,2010-10-12,2010-10-12,24.0
2048,5,657,2010-10-18,2010-10-19,24.0
2049,5,657,2010-11-16,2010-11-16,12.0
2057,2,657,2010-11-30,2010-11-30,24.0
2061,2,657,2011-01-17,2011-02-27,4.0
2062,2,657,2011-01-18,2011-01-18,20.0
2058,5,657,2011-01-24,2011-01-25,20.0
2063,2,657,2011-01-27,2011-01-27,20.0
2064,2,657,2011-02-02,2011-02-02,20.0
2059,5,657,2011-02-17,2011-02-17,20.0
2065,2,657,2011-02-18,2011-02-18,20.0
2050,5,657,2011-02-21,2011-02-21,12.0
2060,2,657,2011-02-25,2011-03-04,20.0
2066,2,657,2011-03-15,2011-03-15,24.0
2051,5,657,2011-03-18,2011-03-18,12.0
2067,2,657,2011-03-21,2011-03-21,24.0
2068,2,657,2011-03-23,2011-03-23,24.0
2052,5,657,2011-03-24,2011-03-24,24.0
2069,2,657,2011-03-28,2011-03-28,24.0
2070,2,657,2011-04-27,2011-04-27,24.0
2053,5,657,2011-05-16,2011-05-16,12.0
2054,5,657,2011-05-19,2011-05-19,12.0
2055,5,657,2011-05-20,2011-05-20,24.0
2056,5,657,2011-05-27,2011-06-30,4.0
2071,2,657,2011-09-20,2011-09-21,24.0
2072,2,657,2011-10-07,2011-10-07,24.0
2073,2,657,2011-11-15,2011-11-15,24.0
2081,2,657,2011-11-18,2011-11-18,24.0
2082,2,657,2011-11-22,2011-11-22,24.0
2074,2,657,2011-12-19,2011-12-20,12.0
2075,2,657,2011-12-22,2011-12-22,24.0
2076,2,657,2012-01-27,2012-01-27,24.0
2077,2,657,2012-01-30,2012-02-03,5.0
2078,2,657,2012-01-31,2012-01-31,19.0
2079,2,657,2012-02-27,2012-03-02,7.0
2080,2,657,2012-03-05,2012-03-23,5.0
2083,2,657,2012-04-26,2012-04-26,24.0
2084,2,657,2012-05-01,2012-06-01,5.0
2090,2,657,2012-09-17,2012-09-28,4.0
2097,5,657,2012-09-24,2012-09-24,20.0
2085,2,657,2012-10-08,2012-10-12,3.0
2086,2,657,2012-10-15,2012-10-19,4.0
2098,5,657,2012-10-15,2012-10-15,20.0
2087,2,657,2012-10-22,2012-10-26,5.0
2099,5,657,2012-10-23,2012-10-23,19.0
2100,5,657,2012-10-24,2012-10-24,19.0
2101,5,657,2012-10-26,2012-10-26,19.0
2088,2,657,2012-11-19,2012-11-23,4.0
2102,5,657,2012-11-19,2012-11-19,20.0
2103,5,657,2012-12-04,2012-12-04,24.0
2104,5,657,2012-12-05,2012-12-05,24.0
2089,2,657,2012-12-06,2012-12-21,24.0
2105,5,657,2013-01-29,2013-01-29,24.0
2106,5,657,2013-03-11,2013-03-11,24.0
2091,2,657,2013-03-14,2013-03-14,24.0
2107,5,657,2013-03-15,2013-03-15,24.0
2092,2,657,2013-03-18,2013-03-29,12.0
2093,2,657,2013-04-15,2013-04-22,5.0
2094,2,657,2013-04-23,2013-04-26,9.0
2108,5,657,2013-04-23,2013-04-23,12.0
2095,2,657,2013-04-29,2013-05-12,5.0
2096,2,657,2013-05-13,2013-06-30,9.0
2109,2,657,2013-09-23,2013-10-11,24.0
2111,5,657,2013-10-22,2013-10-22,24.0
2112,5,657,2013-11-25,2013-11-25,6.0
2113,5,657,2013-11-26,2013-12-06,24.0
2110,2,657,2013-12-16,2013-12-17,24.0
2114,2,657,2014-01-29,2014-01-29,24.0
2115,2,657,2014-02-03,2014-02-28,12.0
2116,5,657,2014-04-23,2014-04-23,12.0
2117,2,657,2014-10-20,2014-10-20,24.0
2118,5,657,2014-10-21,2014-10-30,24.0
2119,5,657,2015-05-13,2015-05-13,12.0
2120,5,657,2015-05-28,2015-05-28,5.0
2121,5,657,2015-09-23,2015-09-24,24.0
2123,2,657,2016-01-11,2016-03-25,3.0
2122,5,657,2016-02-22,2016-02-25,12.0
2126,2,657,2016-03-26,2016-06-30,4.0
2124,5,657,2016-04-20,2016-04-20,12.0
2125,5,657,2016-05-18,2016-05-18,12.0
2127,5,657,2016-09-16,2016-09-16,24.0
4937,2,657,2016-10-19,2016-10-19,24.0
4938,2,657,2016-10-25,2016-10-25,24.0
4910,5,657,2016-11-15,2016-11-15,24.0
4911,5,657,2016-12-07,2016-12-07,24.0
5379,5,657,2017-02-03,2017-02-03,24.0
5380,5,657,2017-02-08,2017-02-08,24.0
5408,2,657,2017-03-22,2017-03-24,24.0
5707,5,657,2017-11-14,2017-11-14,12.0
5902,5,657,2018-02-01,2018-02-01,12.0
5904,5,657,2018-02-20,2018-02-20,12.0
5903,5,657,2018-02-23,2018-02-23,24.0
5905,5,657,2018-03-23,2018-03-23,12.0
6175,5,657,2018-10-02,2018-10-02,12.0
6568,5,657,2018-10-18,2018-10-18,24.0
6569,5,657,2018-11-06,2018-11-06,24.0
6549,2,657,2018-12-13,2018-12-13,24.0
6910,5,657,2019-02-04,2019-02-04,12.0
6911,5,657,2019-02-05,2019-02-05,12.0
6912,5,657,2019-03-26,2019-03-26,12.0
6913,5,657,2019-03-28,2019-03-28,12.0
6914,5,657,2019-04-02,2019-04-02,12.0
2128,5,658,2010-09-23,2010-09-23,16.0
2129,3,659,2008-12-05,2008-12-05,24.0
2130,11,660,2009-03-02,2009-06-30,22.0
2159,4,663,2009-05-30,2009-06-26,24.0
2160,4,663,2010-04-01,2010-06-30,3.0
2161,4,663,2010-05-28,2010-05-28,12.0
2162,12,664,2011-09-01,2012-06-30,2.0
5669,12,664,2017-09-01,2018-06-30,3.0
2131,12,661,2009-01-05,2009-03-03,24.0
2132,12,661,2009-04-20,2009-04-24,24.0
2133,12,661,2009-04-27,2009-04-30,24.0
2134,12,661,2009-05-04,2009-05-15,24.0
2135,12,661,2009-09-01,2010-06-30,9.0
2136,12,661,2009-09-01,2010-06-30,4.0
2137,12,661,2009-09-28,2010-01-31,10.0
2138,12,661,2010-02-01,2010-03-31,1.0
2139,12,661,2010-04-01,2010-06-30,3.0
2140,12,661,2010-09-01,2010-12-14,24.0
2148,12,661,2010-12-17,2010-12-17,24.0
2149,12,661,2011-01-13,2011-01-16,1.0
2150,12,661,2011-01-17,2011-03-13,6.0
2151,12,661,2011-01-17,2011-06-30,10.0
2152,12,661,2011-03-14,2011-06-30,2.0
2141,12,661,2011-03-29,2011-03-29,12.0
2142,12,661,2011-04-05,2011-04-05,12.0
2143,12,661,2011-05-09,2011-05-09,12.0
2144,12,661,2011-05-10,2011-05-10,12.0
2145,12,661,2011-05-23,2011-05-23,12.0
2146,12,661,2011-05-24,2011-05-24,12.0
2147,12,661,2011-05-26,2011-05-26,12.0
2153,12,661,2011-09-01,2012-06-30,10.0
2154,6,661,2012-09-01,2013-06-30,24.0
2155,6,661,2013-09-01,2014-06-30,24.0
2156,12,661,2016-09-01,2017-06-30,6.0
2157,12,662,2009-09-01,2010-06-30,1.0
2158,12,662,2011-01-17,2011-06-30,1.0
2163,12,665,2009-03-20,2009-03-20,24.0
2164,12,665,2009-03-31,2009-04-02,24.0
2165,12,666,2009-03-04,2009-04-03,12.0
2173,3,668,2009-05-18,2009-06-30,14.0
2174,3,669,2009-05-18,2009-06-30,4.0
2166,10,667,2009-03-16,2009-04-19,14.0
2168,10,667,2009-03-16,2009-04-05,2.0
2167,10,667,2009-04-20,2009-05-15,9.0
2169,10,667,2009-04-21,2009-04-21,13.0
2170,10,667,2009-04-23,2009-04-23,13.0
2171,10,667,2009-04-28,2009-04-28,13.0
2172,10,667,2009-04-30,2009-04-30,13.0
2175,10,670,2009-03-23,2009-06-27,10.0
2176,10,671,2009-01-26,2009-04-30,12.0
2177,10,671,2009-03-20,2009-06-27,1.0
2178,10,671,2009-05-01,2009-06-30,12.0
2179,10,671,2009-09-01,2010-06-30,12.0
2180,10,672,2009-03-06,2009-04-02,14.0
2181,8,673,2008-12-08,2009-01-11,1.0
2182,8,673,2009-02-05,2009-02-05,24.0
2183,8,673,2009-02-09,2009-02-10,24.0
2184,8,674,2009-04-29,2009-04-29,12.0
7024,10,2155,2019-01-21,2019-03-31,4.0
7025,10,2155,2019-03-18,2019-06-30,12.0
7026,10,2155,2019-04-01,2019-06-30,4.0
7027,10,2155,2019-05-09,2019-06-30,6.0
2185,5,675,2009-03-02,2009-06-30,24.0
2186,8,675,2009-09-01,2010-06-30,24.0
2187,8,675,2010-09-01,2011-03-06,24.0
2188,8,675,2011-03-07,2011-06-30,24.0
2189,8,675,2011-09-01,2012-06-30,24.0
2190,8,675,2012-09-01,2013-06-30,24.0
2191,8,675,2013-09-01,2014-06-30,24.0
2192,8,675,2014-09-01,2015-06-30,24.0
2193,10,676,2009-06-02,2009-06-30,9.0
2194,10,676,2009-06-04,2009-06-04,13.0
2195,10,676,2009-06-11,2009-06-11,13.0
2196,10,676,2009-06-16,2009-06-16,13.0
2197,10,676,2009-06-17,2009-06-17,11.0
2198,10,676,2009-06-18,2009-06-18,13.0
2199,11,676,2009-06-19,2009-06-19,11.0
2200,10,676,2009-06-23,2009-06-23,13.0
2201,10,676,2009-06-24,2009-06-24,11.0
2202,10,676,2009-06-25,2009-06-25,13.0
2203,10,676,2009-06-26,2009-06-26,11.0
2204,10,676,2009-06-30,2009-06-30,11.0
2206,3,678,2009-05-07,2009-08-31,1.0
2205,3,677,2009-05-07,2009-06-30,1.0
5235,3,1744,2000-09-01,2003-06-30,24.0
2207,3,679,2009-11-17,2009-11-17,24.0
2208,9,679,2010-01-12,2010-01-12,12.0
2209,9,679,2010-01-18,2010-01-18,12.0
2210,9,679,2010-01-26,2010-01-26,24.0
2211,3,679,2011-09-01,2011-12-23,24.0
2212,3,679,2011-12-24,2012-02-19,19.0
2213,3,679,2012-02-20,2012-06-30,23.0
2214,3,679,2012-09-01,2013-06-30,24.0
2215,3,679,2013-09-01,2014-06-30,24.0
2216,3,679,2014-09-01,2015-06-30,24.0
2217,3,680,2011-12-24,2012-06-30,1.0
2218,3,681,2009-11-27,2009-11-27,24.0
2223,1,684,2010-01-11,2010-06-30,4.0
2224,3,684,2010-02-01,2010-06-30,4.0
2225,3,684,2010-04-21,2010-06-30,3.0
2219,3,682,2009-12-07,2009-12-18,12.0
2220,3,682,2010-01-05,2010-06-25,12.0
2221,3,682,2010-06-26,2010-06-30,12.0
2222,1,683,2010-01-26,2010-06-30,1.0
2228,1,686,2009-09-01,2009-09-16,7.0
2227,1,685,2009-09-01,2009-09-16,11.0
2226,3,685,2009-09-14,2009-09-25,4.0
2230,6,687,2009-06-05,2009-06-12,24.0
2231,6,687,2009-06-22,2009-06-25,24.0
2232,6,687,2009-06-29,2009-06-29,24.0
2229,3,687,2009-09-17,2009-09-18,24.0
2233,6,687,2009-10-01,2010-04-01,24.0
2242,12,688,2009-09-01,2009-09-04,24.0
2238,12,688,2009-09-14,2009-09-15,24.0
2239,12,688,2009-09-16,2009-09-16,12.0
2240,12,688,2009-09-17,2009-09-18,24.0
2241,12,688,2009-09-21,2009-09-21,24.0
2236,12,688,2009-09-22,2009-09-27,22.0
2234,12,688,2009-09-28,2010-02-28,12.0
2237,12,688,2009-09-28,2009-10-09,12.0
2235,12,688,2010-01-08,2010-01-15,12.0
2247,12,688,2010-01-21,2010-01-22,12.0
2243,12,688,2010-02-25,2010-03-31,12.0
2244,12,688,2010-03-01,2010-04-30,12.0
2245,12,688,2010-04-22,2010-05-28,12.0
2246,12,688,2010-05-01,2010-06-30,12.0
2264,12,693,2010-01-04,2010-04-02,1.0
2265,12,693,2010-04-19,2010-04-30,1.0
2259,4,690,2009-12-07,2009-12-07,24.0
2260,12,691,2010-01-04,2010-04-02,2.0
2261,12,691,2010-04-19,2010-04-30,2.0
2248,12,689,2009-09-01,2009-10-30,24.0
2249,12,689,2009-11-16,2009-11-27,24.0
2250,12,689,2009-11-30,2009-12-01,24.0
2251,12,689,2009-12-02,2009-12-02,12.0
2252,12,689,2009-12-03,2009-12-04,24.0
2253,12,689,2010-01-04,2010-04-02,21.0
2254,12,689,2010-04-19,2010-04-30,21.0
2258,9,689,2010-09-03,2010-09-04,24.0
2255,9,689,2010-09-07,2010-09-07,12.0
2256,9,689,2010-09-08,2010-09-08,12.0
2257,9,689,2010-09-21,2010-09-21,12.0
2266,11,694,2009-12-14,2009-12-18,22.0
2262,12,692,2010-01-04,2010-04-02,1.0
2263,12,692,2010-04-19,2010-04-30,1.0
2267,4,695,2009-10-23,2009-10-23,24.0
2268,4,695,2009-10-26,2009-10-27,24.0
2269,4,695,2009-10-29,2009-10-29,24.0
2270,4,695,2009-11-09,2010-02-21,24.0
2271,4,695,2010-02-22,2010-02-28,12.0
2272,4,695,2010-03-01,2010-03-30,12.0
2274,4,695,2010-03-02,2010-03-02,12.0
2275,4,695,2010-03-04,2010-03-04,12.0
2273,4,695,2010-03-16,2010-03-16,12.0
2276,4,695,2010-03-18,2010-03-18,12.0
2277,4,695,2010-03-25,2010-03-25,12.0
2279,3,695,2010-04-01,2010-05-07,24.0
2278,4,695,2010-05-10,2010-06-30,24.0
2280,9,695,2010-09-22,2010-09-22,12.0
2281,4,695,2010-09-24,2010-09-24,18.0
2282,4,695,2010-11-08,2010-12-02,8.0
2283,4,695,2010-12-03,2010-12-24,5.0
2284,4,695,2010-12-03,2011-02-28,2.0
2286,4,695,2011-01-17,2011-06-30,3.0
2288,4,695,2011-01-17,2011-06-30,2.0
2287,4,695,2011-02-16,2011-06-30,16.0
2285,4,695,2011-03-01,2011-06-30,2.0
2289,9,695,2012-03-16,2012-03-16,12.0
2290,12,696,2010-09-01,2010-09-30,2.0
2291,12,696,2010-10-01,2010-12-02,9.0
2292,12,696,2010-10-18,2010-10-18,15.0
2293,12,696,2010-12-03,2011-01-16,14.0
7239,16,2219,2019-09-26,2019-10-25,22.0
2294,4,697,2010-09-01,2011-06-30,1.0
2295,12,697,2011-01-17,2011-06-30,1.0
2296,12,698,2009-09-01,2010-06-30,6.0
2297,12,698,2010-09-01,2011-06-30,6.0
2298,12,698,2012-09-01,2013-06-30,3.0
2299,12,699,2011-09-01,2011-12-31,6.0
2300,12,699,2012-01-01,2012-06-30,6.0
2301,12,699,2013-09-01,2014-06-30,3.0
2302,4,700,2009-12-07,2009-12-07,24.0
7495,18,2287,2017-11-06,2017-11-21,4.0
7496,18,2287,2017-11-22,2017-12-13,4.0
7497,18,2287,2017-12-14,2017-12-22,4.0
7402,18,2271,2018-09-01,2019-06-30,2.0
2303,4,701,2009-11-16,2009-11-16,12.0
2304,4,701,2009-11-19,2009-11-19,12.0
2305,4,701,2011-09-01,2012-06-30,24.0
7603,18,701,2019-09-01,2020-06-30,24.0
2308,10,703,2012-09-17,2013-08-31,10.0
2309,10,703,2013-09-01,2013-09-30,3.0
2310,10,703,2014-04-22,2014-08-31,3.0
2311,10,703,2014-09-01,2014-10-31,2.0
2312,10,703,2014-11-01,2015-06-30,2.0
2313,10,704,2012-09-01,2013-06-30,3.0
2314,10,704,2013-09-01,2014-06-30,3.0
2307,1,702,2009-06-15,2009-06-17,12.0
2306,1,702,2009-06-22,2009-06-26,24.0
5272,10,1782,2000-09-01,2003-06-30,22.0
2315,1,705,2009-09-01,2010-08-31,7.0
2316,1,705,2010-09-01,2011-08-31,8.0
2317,11,705,2014-09-01,2015-08-31,3.0
2319,4,705,2015-01-01,2015-08-31,11.0
2318,11,705,2015-09-01,2016-08-31,3.0
5539,1,705,2017-09-01,2018-08-31,1.0
5629,11,705,2017-09-01,2018-06-30,1.0
5630,11,705,2017-09-01,2018-06-30,2.0
6212,11,705,2018-09-01,2019-08-31,1.0
6213,11,705,2018-09-01,2019-06-30,2.0
6183,1,705,2018-09-01,2019-08-31,1.0
5151,5,1665,2000-09-01,2003-06-30,36.0
6214,11,1665,2018-09-01,2019-06-30,1.0
6215,11,1665,2018-09-01,2019-06-30,2.0
7173,2,1665,2019-09-01,2020-06-30,7.0
2329,4,709,2010-12-06,2010-12-17,1.0
2324,9,706,2009-10-13,2009-10-29,12.0
2325,9,706,2009-10-16,2009-10-29,12.0
2320,1,706,2009-11-09,2009-11-15,6.0
2321,1,706,2009-11-16,2009-11-16,24.0
2322,1,706,2009-11-17,2009-12-31,14.0
2323,1,706,2010-01-04,2010-06-30,24.0
2326,4,706,2010-12-06,2010-12-17,14.0
2327,9,707,2009-11-24,2009-11-24,24.0
2328,4,708,2010-12-06,2010-12-17,14.0
2330,1,710,2009-09-01,2010-06-30,24.0
2331,1,710,2011-01-10,2011-04-18,24.0
2332,1,710,2011-04-26,2011-06-30,24.0
2333,1,711,2009-09-01,2009-09-16,5.0
2334,10,711,2009-09-01,2010-06-30,1.0
5175,2,1686,2000-09-01,2003-06-30,24.0
5714,5,1686,2017-09-01,2018-06-30,7.0
6168,5,1686,2018-09-01,2019-06-30,7.0
2336,6,712,2009-09-01,2010-06-30,18.0
2337,10,712,2009-09-01,2010-06-30,1.0
2335,5,712,2009-09-01,2010-06-30,1.0
2338,1,713,2009-11-09,2009-11-11,9.0
2339,1,714,2010-01-22,2010-01-22,24.0
2346,9,716,2011-11-28,2011-11-28,12.0
2347,9,716,2011-12-01,2011-12-01,24.0
7486,18,716,2016-06-08,2016-06-17,24.0
2340,1,715,2009-10-01,2009-10-02,24.0
2341,6,715,2009-10-05,2009-10-30,24.0
2344,5,715,2010-02-22,2010-03-12,24.0
2342,2,715,2010-03-22,2010-04-02,17.0
2345,2,715,2010-03-29,2010-03-29,7.0
2343,2,715,2010-04-22,2010-04-22,24.0
7483,18,715,2016-04-20,2016-05-02,24.0
7484,18,715,2016-05-03,2016-05-04,24.0
7485,18,715,2016-05-05,2016-05-20,24.0
4916,12,715,2016-11-18,2017-02-24,20.0
5473,12,715,2017-02-25,2017-03-31,24.0
5080,12,715,2017-04-18,2017-06-30,12.0
2348,10,717,2009-09-01,2010-06-30,14.0
2349,10,717,2009-11-01,2010-06-30,4.0
2350,10,717,2010-09-01,2011-06-30,18.0
2351,10,718,2009-09-17,2009-10-17,22.0
2353,6,720,2012-10-01,2012-10-03,11.0
2354,6,720,2012-10-04,2012-10-17,24.0
2355,6,720,2012-10-18,2012-10-22,11.0
2356,6,720,2012-10-23,2013-06-30,23.0
2357,6,720,2013-05-13,2013-06-21,1.0
2371,6,720,2013-09-01,2014-02-02,8.0
2358,6,720,2013-09-10,2013-09-10,16.0
2359,6,720,2013-09-24,2013-09-24,16.0
2360,6,720,2013-10-08,2013-10-08,16.0
2363,6,720,2013-10-09,2013-10-09,12.0
2361,6,720,2013-10-15,2013-10-15,16.0
2362,6,720,2013-10-25,2013-10-25,16.0
2364,6,720,2013-11-04,2013-11-04,16.0
2365,6,720,2013-11-12,2013-11-12,16.0
2366,6,720,2013-11-14,2013-11-15,16.0
2367,6,720,2013-11-18,2013-11-18,16.0
2374,6,720,2013-12-02,2013-12-04,16.0
2368,6,720,2013-12-05,2013-12-06,16.0
2369,6,720,2013-12-11,2013-12-13,16.0
2370,6,720,2013-12-18,2013-12-20,16.0
2372,6,720,2014-02-03,2014-05-14,20.0
2373,6,720,2014-05-15,2014-06-30,8.0
2375,6,720,2014-05-19,2014-05-23,12.0
2376,6,720,2014-05-26,2014-05-28,12.0
2352,10,719,2009-09-28,2009-10-02,22.0
2377,10,721,2009-11-09,2009-12-18,22.0
2378,10,722,2009-09-01,2009-11-08,22.0
2379,10,722,2009-11-09,2009-11-27,22.0
2380,10,722,2009-11-28,2009-12-17,11.0
2381,10,723,2010-01-04,2010-01-21,11.0
2382,10,724,2009-09-01,2010-06-30,2.0
2384,10,725,2009-09-10,2010-06-30,15.0
2383,10,725,2009-10-01,2010-06-30,2.0
2385,10,726,2009-09-01,2010-06-30,24.0
2386,10,727,2009-09-01,2010-06-30,19.0
2387,10,728,2009-09-01,2010-06-30,2.0
2388,10,728,2010-09-01,2011-06-30,4.0
2389,10,728,2011-09-01,2012-06-30,9.0
2390,10,728,2013-09-01,2014-06-30,16.0
2392,9,730,2009-09-01,2010-08-31,1.0
2393,9,731,2010-09-01,2011-06-30,1.0
2391,9,729,2009-09-01,2010-06-30,6.0
2399,9,733,2009-09-01,2010-08-31,2.0
2400,9,734,2009-09-01,2010-06-30,1.0
2394,9,732,2009-09-01,2010-06-30,21.0
2395,9,732,2010-09-01,2010-12-31,24.0
2396,9,732,2011-01-01,2011-06-30,10.0
2397,9,732,2011-01-01,2011-02-28,7.0
2398,9,732,2011-03-01,2011-05-31,13.0
2401,9,735,2009-09-01,2010-06-30,1.0
2402,9,735,2011-01-10,2011-06-30,1.0
2409,9,738,2009-09-01,2010-08-31,2.0
2403,9,736,2009-09-01,2010-06-30,1.0
2404,9,736,2012-09-01,2013-06-30,1.0
2410,9,739,2009-09-01,2010-06-30,5.0
2411,9,739,2012-09-01,2013-06-30,2.0
2412,9,740,2009-09-01,2010-06-30,5.0
2414,9,740,2009-09-28,2009-09-28,12.0
2413,9,740,2010-01-18,2010-01-18,12.0
2415,9,740,2010-09-01,2011-04-08,24.0
